frame,elapsed_time(s),spine-hip_x,spine-hip_y,spine-hip_c,r-hip_x,r-hip_y,r-hip_c,r-knee_x,r-knee_y,r-knee_c,r-ankle_x,r-ankle_y,r-ankle_c,r-heel_x,r-heel_y,r-heel_c,r-bigtoe_x,r-bigtoe_y,r-bigtoe_c,r-smalltoe_x,r-smalltoe_y,r-smalltoe_c,l-hip_x,l-hip_y,l-hip_c,l-knee_x,l-knee_y,l-knee_c,l-ankle_x,l-ankle_y,l-ankle_c,l-heel_x,l-heel_y,l-heel_c,l-bigtoe_x,l-bigtoe_y,l-bigtoe_c,l-smalltoe_x,l-smalltoe_y,l-smalltoe_c
123,4.9200000000000035,0.0431754,0.430168,0.962106,0.0998763,0.423644,0.889613,0.120978,0.423568,0.884494,0.10341,0.530758,0.933576,0.142334,0.631835,0.315438,0.124591,0.657048,0.828683,0.124646,0.632134,0.320962,0.145836,0.625455,0.842768,0.0926197,0.423755,0.863765,0.0997082,0.537117,0.901436,0.0961028,0.663436,0.857962,0.07144,0.228257,0.944685,0.0892411,0.644565,0.785337
124,4.9600000000000035,0.0429805,0.429922,0.968181,0.099663,0.423649,0.898338,0.114033,0.423575,0.85738,0.103304,0.530875,0.945563,0.124638,0.631906,0.248556,0.124507,0.64462,0.827967,0.106953,0.632132,0.263789,0.135215,0.625614,0.863568,0.0855969,0.423725,0.840151,0.0962572,0.53718,0.908143,0.0927749,0.657186,0.905321,0.0713322,0.228339,0.956516,0.0891484,0.644409,0.866614
125,5.0000000000000036,0.0397051,0.429703,0.97107,0.0963219,0.423635,0.905091,0.110423,0.423567,0.854841,0.0997737,0.530801,0.926431,0.0926099,0.638262,0.43336,0.128322,0.656967,0.870984,0.0855584,0.644413,0.499651,0.117487,0.631819,0.808902,0.0786145,0.423675,0.844715,0.0961145,0.53715,0.875304,0.0963027,0.675695,0.897171,0.067894,0.228277,0.948961,0.0892257,0.65719,0.816279
126,5.040000000000004,0.0395989,0.429935,0.982865,0.0963385,0.423603,0.896912,0.110499,0.423511,0.843344,0.099704,0.530689,0.933718,0.0856883,0.638274,0.403144,0.128064,0.657124,0.881982,0.0785097,0.644411,0.471616,0.110399,0.631899,0.814501,0.0786298,0.423665,0.842014,0.0960982,0.53113,0.882531,0.0961378,0.669804,0.878734,0.0678286,0.228147,0.9683,0.0856396,0.657168,0.818645
127,5.080000000000004,0.0396118,0.429889,0.974782,0.0961937,0.423853,0.912669,0.106848,0.423808,0.872356,0.0964206,0.530866,0.919689,0.0855885,0.638211,0.414146,0.124703,0.657051,0.893542,0.0750798,0.638333,0.484213,0.103459,0.631838,0.810041,0.0751032,0.423848,0.865941,0.0927973,0.531212,0.880246,0.0927712,0.669703,0.834104,0.0677759,0.22821,0.963119,0.0855711,0.657088,0.78862
128,5.120000000000004,0.0396417,0.429813,0.964746,0.0961014,0.423634,0.904619,0.103356,0.423587,0.880729,0.0963429,0.530731,0.905076,0.0856426,0.638245,0.383539,0.124727,0.657164,0.887011,0.0785113,0.644379,0.444851,0.103417,0.631791,0.782759,0.0750246,0.423619,0.867744,0.0927026,0.531176,0.876282,0.092753,0.669816,0.824288,0.0677577,0.228183,0.963634,0.0821459,0.657199,0.766217
129,5.160000000000004,0.0396587,0.429767,0.973076,0.0927688,0.423523,0.890798,0.0999395,0.423462,0.883309,0.0963334,0.530713,0.909212,0.0856632,0.638264,0.382594,0.124717,0.657196,0.880052,0.078517,0.644393,0.445852,0.103475,0.631819,0.785727,0.0749937,0.423523,0.872329,0.0926674,0.531101,0.876831,0.0927696,0.669811,0.822262,0.0643966,0.228156,0.944333,0.0855769,0.657173,0.76658
130,5.200000000000004,0.0429754,0.429703,0.974266,0.0891462,0.423416,0.843101,0.0964101,0.417464,0.875997,0.0962873,0.530727,0.905193,0.0856792,0.638142,0.387681,0.12473,0.657124,0.877645,0.0785406,0.638312,0.449976,0.103481,0.63175,0.780564,0.071528,0.423418,0.889786,0.0926869,0.53107,0.897251,0.0960701,0.669762,0.819081,0.0643615,0.228184,0.936257,0.085589,0.657114,0.760514
131,5.240000000000004,0.0429503,0.430183,0.972354,0.085662,0.423416,0.83726,0.0963189,0.417453,0.877551,0.0962425,0.530721,0.901447,0.0890859,0.632138,0.39163,0.124738,0.65716,0.88367,0.0785541,0.638193,0.451706,0.103495,0.631725,0.782916,0.0714834,0.423445,0.896567,0.092764,0.531079,0.905783,0.0927777,0.669718,0.820197,0.0643455,0.228162,0.944399,0.0856034,0.657053,0.769034
132,5.280000000000004,0.0429784,0.430111,0.962057,0.0855589,0.423431,0.827784,0.096261,0.417467,0.870642,0.0962575,0.530671,0.896711,0.0891661,0.632072,0.366879,0.124721,0.657177,0.874326,0.0820319,0.638156,0.414656,0.1069,0.631663,0.76706,0.0714158,0.423464,0.899549,0.0960771,0.531035,0.91748,0.0927669,0.66968,0.830816,0.0642708,0.228107,0.93586,0.0856143,0.65699,0.779321
133,5.320000000000004,0.0431513,0.430272,0.937886,0.0856319,0.417304,0.83174,0.0963022,0.417093,0.859871,0.0963038,0.524769,0.900951,0.0891561,0.632037,0.370708,0.124706,0.657189,0.874391,0.078605,0.63811,0.4245,0.106971,0.631638,0.779431,0.0714681,0.417437,0.897975,0.0960749,0.530905,0.914801,0.0927602,0.669637,0.831311,0.0643299,0.228078,0.948194,0.0856033,0.650878,0.783782
134,5.360000000000004,0.0432081,0.436202,0.929052,0.0856569,0.417271,0.832596,0.0963126,0.411062,0.854953,0.096408,0.524685,0.913381,0.0892046,0.631957,0.368125,0.124668,0.657167,0.873776,0.0820499,0.632155,0.419495,0.110461,0.631584,0.788282,0.0714744,0.417438,0.904303,0.0961182,0.530853,0.919018,0.092764,0.669558,0.8277,0.0643188,0.228056,0.944879,0.0855935,0.650791,0.784486
