#frame;root_tx;root_ty;root_tz;root_rx;root_ry;root_rz;lowerback_rx;lowerback_ry;lowerback_rz;upperback_rx;upperback_ry;upperback_rz;thorax_rx;thorax_ry;thorax_rz;lowerneck_rx;lowerneck_ry;lowerneck_rz;upperneck_rx;upperneck_ry;upperneck_rz;head_rx;head_ry;head_rz;rshoulderjoint_rx;rshoulderjoint_ry;rshoulderjoint_rz;rhumerus_rx;rhumerus_ry;rhumerus_rz;rradius_rx;rradius_ry;rradius_rz;rwrist_rx;rwrist_ry;rwrist_rz;rhand_rx;rhand_ry;rhand_rz;lshoulderjoint_rx;lshoulderjoint_ry;lshoulderjoint_rz;lhumerus_rx;lhumerus_ry;lhumerus_rz;lradius_rx;lradius_ry;lradius_rz;lwrist_rx;lwrist_ry;lwrist_rz;lhand_rx;lhand_ry;lhand_rz;rfemur_rx;rfemur_ry;rfemur_rz;rtibia_rx;rtibia_ry;rtibia_rz;rfoot_rx;rfoot_ry;rfoot_rz;rtoes_rx;rtoes_ry;rtoes_rz;lfemur_rx;lfemur_ry;lfemur_rz;ltibia_rx;ltibia_ry;ltibia_rz;lfoot_rx;lfoot_ry;lfoot_rz;ltoes_rx;ltoes_ry;ltoes_rz;RANK_to_LANK_distance;height;alignment;v_lfemur_rx;v_ltibia_rx;v_lhumerus_rx;v_rfemur_rx;v_rtibia_rx;v_rhumerus_rx
151;549.996;922.264;-163.811;86.6427;-74.1957;86.2349;-13.4242;-0.06117;-8.73365;-4.92869;0.790412;0.717657;2.14568;0.375793;5.81036;15.6282;-3.71444;1.05898;4.17655;-5.04084;-3.00806;-1.42016;-2.53593;-0.837844;0.580339;-1.06207;-39.6553;171.623;-48.5023;-175.577;34.7482;1.74931e-013;1.27222e-013;1.67524e-013;-4.62034;1.67524e-014;7.06591;4.19077;-25.0385;-0.758068;-1.33389;40.6137;166.201;74.1398;181.342;36.2237;-2.92611e-013;-9.38264e-014;1.79391e-014;4.21134;1.86566e-013;33.5311;-4.19372;5.10838;-20.2205;18.6944;12.8197;24.2785;4.13472e-014;7.95139e-015;-164.236;-45.8321;146.541;3.02153e-014;6.16232e-015;6.59965e-014;-44.7571;-6.5281;-7.80591;29.9043;-7.95139e-015;-1.07344e-014;-14.2725;12.6971;21.6771;2.13097e-013;-2.94201e-014;1.84472e-013;403.731;1551.42;0;-0.193398;2.7278;-0.751999;-0.00270081;-0.385401;0.209
152;555.902;923.425;-164.486;85.4394;-74.367;84.9904;-13.2557;-0.101427;-8.86098;-4.85335;0.747635;0.68723;2.13915;0.355596;5.84195;15.7006;-3.76506;1.14198;4.1583;-5.09165;-2.91635;-1.43905;-2.56184;-0.818235;0.650476;-1.19318;-39.6003;171.774;-48.2994;-175.827;34.76;3.08514e-013;1.79701e-013;-2.66457e-013;-4.65899;-6.78108e-014;7.09158;4.22958;-25.0631;-0.776251;-1.36005;40.7195;165.46;74.1908;180.487;36.2271;-1.90833e-013;-2.44903e-013;1.62257e-013;4.25271;-1.80197e-013;33.3996;-4.22895;5.15087;-20.2172;18.7675;12.7232;23.8702;-2.22639e-014;-2.06736e-014;-164.786;-46.1334;146.579;-2.38542e-014;-3.50358e-013;-4.51241e-014;-44.859;-6.14305;-8.2392;32.54;1.19271e-014;6.75868e-015;-14.3509;12.9036;20.8082;-2.8625e-014;-9.46215e-014;-1.55847e-013;389.951;1552.5;0;-0.101902;2.6357;-0.740997;0.00330162;-0.4083;0.151001
153;561.622;924.583;-165.066;84.5154;-74.5076;83.9892;-13.154;-0.132615;-9.01683;-4.78325;0.725186;0.650106;2.1592;0.343937;5.88675;15.7109;-3.81427;1.18983;4.21397;-5.14683;-2.81125;-1.42095;-2.59247;-0.789857;0.70904;-1.30271;-39.5619;171.953;-48.1037;-176.104;34.7707;-2.19458e-013;1.66979e-013;-5.02595e-013;-4.6551;4.7228e-013;7.05715;4.2211;-25.1241;-0.77924;-1.36071;40.8024;164.467;74.253;179.417;36.2309;5.40694e-014;-1.86062e-013;-4.42371e-014;3.98436;-3.57085e-013;33.4039;-3.97391;5.04684;-20.24;18.9767;12.5515;23.4436;-2.8625e-014;-1.74931e-014;-165.364;-46.423;146.583;-7.95139e-015;-2.77404e-013;1.70955e-014;-44.8959;-5.87714;-8.57441;35.0854;9.54166e-015;4.37326e-015;-14.4281;12.7566;20.0105;6.20208e-014;-7.39479e-014;-6.36111e-014;376.633;1553.62;0;-0.0368996;2.5454;-0.993011;-0.0228004;-0.4266;0.179001
154;567.172;925.721;-165.534;83.7396;-74.6386;83.1448;-13.0979;-0.149802;-9.13245;-4.72321;0.719025;0.611529;2.19154;0.339283;5.9101;15.7707;-3.8484;1.19278;4.25594;-5.19006;-2.68381;-1.41354;-2.61807;-0.746474;0.764593;-1.40535;-39.5527;172.139;-47.9367;-176.405;34.7925;-3.14875e-013;7.79236e-014;-4.08432e-013;-4.60875;4.48318e-013;6.95997;4.17295;-25.2061;-0.791817;-1.37884;40.8712;163.881;74.3229;178.675;36.2297;2.00375e-013;3.33958e-014;-2.45117e-013;4.05001;-1.65803e-013;33.3621;-4.02993;4.90609;-20.254;19.1285;12.3831;23.0092;-4.13472e-014;-1.90833e-014;-165.936;-46.7195;146.677;-2.70347e-014;-2.82374e-013;-7.63333e-014;-44.848;-5.66972;-8.81706;37.5472;1.19271e-014;1.0138e-014;-14.4675;12.7381;19.1229;-1.49486e-013;-3.22031e-014;-6.36111e-014;364.041;1554.7;0;0.0479012;2.4618;-0.585999;-0.0139999;-0.434401;0.186005
155;572.536;926.8;-165.888;83.1535;-74.7632;82.4758;-13.0954;-0.174891;-9.25469;-4.64822;0.709675;0.560798;2.2695;0.330088;5.92482;15.6812;-3.85579;1.26424;4.4277;-5.18818;-2.60467;-1.34005;-2.62185;-0.736991;0.817799;-1.50888;-39.4618;172.222;-47.7735;-176.561;34.8127;-1.55847e-013;-1.95604e-013;1.43573e-014;-4.52585;-1.30811e-013;6.83895;4.09752;-25.2861;-0.778162;-1.34953;40.9723;163.05;74.3751;177.754;36.2486;1.81292e-013;1.61413e-013;3.26685e-014;3.69131;4.94011e-014;33.4544;-3.68128;4.66626;-20.2686;19.2681;12.2001;22.5764;4.45278e-014;2.70347e-014;-166.465;-47.0203;146.807;-4.29375e-014;4.07012e-013;9.93923e-016;-44.6992;-5.47183;-9.05452;39.8868;-7.55382e-015;-5.1684e-015;-14.4866;12.2695;18.2511;-6.67916e-014;1.25234e-013;1.52667e-013;351.937;1555.79;0;0.1488;2.3396;-0.830994;-0.0146008;-0.432798;0.0829926
156;577.794;927.842;-166.164;82.7365;-74.8475;81.959;-13.1593;-0.200555;-9.39259;-4.59045;0.705509;0.530007;2.36345;0.322723;5.9714;15.6942;-3.86454;1.20131;4.51098;-5.21025;-2.48209;-1.30855;-2.63854;-0.686713;0.860603;-1.58681;-39.478;172.347;-47.6263;-176.801;34.8378;2.70347e-013;-1.82882e-013;5.96515e-013;-4.39202;-5.69401e-013;6.73311;3.9665;-25.3572;-0.759909;-1.31728;40.9833;162.38;74.4378;176.935;36.271;-1.27222e-013;2.46493e-014;3.82382e-014;3.50581;1.92784e-013;33.5474;-3.49871;4.43739;-20.3364;19.4268;11.9764;22.1553;2.8625e-014;1.27222e-014;-167.004;-47.3199;146.924;9.06458e-014;2.58321e-013;-7.95139e-016;-44.4952;-5.36801;-9.2004;42.1195;-8.74653e-015;-2.5842e-015;-14.5055;12.1895;17.313;-6.75868e-014;8.44835e-014;9.22361e-014;340.92;1556.82;0;0.203999;2.2327;-0.669998;-0.0677986;-0.421101;0.125
157;582.872;928.825;-166.326;82.4754;-74.909;81.626;-13.3125;-0.238968;-9.51152;-4.52139;0.691221;0.529116;2.5197;0.306629;6.03933;15.678;-3.85076;1.15074;4.5993;-5.20157;-2.42997;-1.27276;-2.6381;-0.663418;0.883213;-1.62618;-39.5124;172.423;-47.4749;-176.977;34.8544;3.18055e-015;-7.79236e-014;1.99358e-013;-4.34518;-1.19615e-013;6.64212;3.93413;-25.3876;-0.720591;-1.24849;40.9956;161.823;74.4784;176.256;36.2894;-3.81667e-014;3.33958e-014;1.91162e-014;3.36127;9.87671e-014;33.6611;-3.35432;4.23168;-20.4268;19.6604;11.7561;21.7542;3.18055e-014;6.36111e-015;-167.616;-47.6061;147.169;4.92986e-014;8.70677e-014;5.24792e-014;-44.2247;-5.32277;-9.25108;44.2288;-1.15295e-014;-8.15017e-015;-14.4167;11.6199;16.4213;8.66701e-014;-2.77305e-014;8.26944e-014;331.115;1557.8;0;0.2705;2.1093;-0.557007;-0.0904007;-0.4011;0.076004
158;587.842;929.777;-166.362;82.3583;-74.9532;81.4169;-13.4813;-0.281561;-9.61246;-4.48685;0.668118;0.505898;2.64996;0.287348;6.0716;15.7108;-3.82545;1.1319;4.67595;-5.17344;-2.40929;-1.25106;-2.62677;-0.655596;0.887119;-1.63189;-39.5343;172.47;-47.3855;-177.113;34.8722;3.14875e-013;-4.77083e-014;6.60267e-013;-4.33819;-3.97117e-013;6.59938;3.9803;-25.3463;-0.673747;-1.16622;41.0186;161.455;74.5614;175.75;36.3204;-2.06736e-013;4.53229e-014;-1.42564e-013;3.2821;3.26542e-013;33.7787;-3.27539;4.04783;-20.5545;19.914;11.4944;21.3745;3.18055e-014;4.77083e-015;-168.102;-47.8695;147.262;5.56597e-014;3.26007e-014;6.61953e-014;-43.868;-5.30717;-9.29353;46.1974;-1.39149e-014;-1.17283e-014;-14.3708;12.1272;15.4913;7.92157e-014;-6.21202e-016;7.63333e-014;322.497;1558.71;0;0.356701;1.9686;-0.367996;-0.127701;-0.3797;0.0469971
159;592.706;930.628;-166.312;82.3795;-75.0035;81.3504;-13.6829;-0.321352;-9.71378;-4.43668;0.653522;0.499763;2.81294;0.270228;6.12431;15.7009;-3.77721;1.03865;4.77473;-5.12731;-2.35687;-1.21114;-2.60871;-0.627262;0.895566;-1.64404;-39.5839;172.5;-47.2853;-177.24;34.882;-3.81667e-013;-1.74931e-013;-1.29182e-013;-4.33766;1.48321e-013;6.6168;4.04727;-25.2901;-0.612058;-1.05885;41.0321;161.072;74.628;175.226;36.3309;3.59403e-013;2.44108e-013;-2.37715e-013;3.17861;-1.59273e-014;33.8947;-3.17248;3.86853;-20.6903;20.2123;11.2234;21.0146;-3.81667e-014;-7.95139e-015;-168.616;-48.1249;147.355;9.46215e-014;2.60905e-013;-8.88567e-014;-43.4281;-5.32716;-9.29373;48.0452;4.37326e-015;4.17448e-015;-14.2017;12.0868;14.5643;-1.21656e-013;8.66701e-014;-5.24792e-014;315.366;1559.6;0;0.439899;1.8478;-0.382996;-0.135799;-0.3599;0.0299988
160;597.505;931.413;-166.114;82.4875;-75.0467;81.3358;-13.8943;-0.374357;-9.83221;-4.40492;0.62345;0.489023;2.96405;0.246006;6.17927;15.72;-3.74371;1.00918;4.8419;-5.09093;-2.40617;-1.19225;-2.59163;-0.640414;0.892026;-1.63398;-39.6363;172.543;-47.7158;-177.361;34.876;-2.95792e-013;-2.98972e-013;1.56313e-013;-4.42664;-1.40363e-013;6.83198;3.81476;-24.998;-0.552946;-0.955243;41.0665;160.909;74.7129;174.966;36.3411;2.57625e-013;2.91816e-013;-2.58776e-014;3.00581;1.59247e-013;34.0303;-3.0017;3.67473;-20.8314;20.3098;10.9482;20.6837;2.8625e-014;1.27222e-014;-169.06;-48.397;147.61;8.98507e-014;4.74201e-013;-7.55382e-015;-42.8938;-5.3841;-9.31339;49.7443;-1.27222e-014;-6.95746e-015;-13.9615;12.0102;13.6076;-1.4233e-013;1.73937e-013;1.41535e-013;309.692;1560.43;0;0.534302;1.6991;-0.16301;-0.1411;-0.3309;0.0429993
161;602.252;932.081;-165.821;82.5122;-75.073;81.3075;-14.1079;-0.420079;-9.8539;-4.39509;0.588075;0.491084;3.09593;0.220436;6.19171;15.7506;-3.69632;0.952335;4.91892;-5.04115;-2.44199;-1.1706;-2.56895;-0.645351;0.88845;-1.62454;-39.6791;172.51;-47.4523;-177.351;34.8763;2.06736e-013;3.57812e-013;-4.08315e-013;-4.40093;3.26971e-013;6.78409;4.09031;-24.993;-0.51505;-0.88947;41.0748;160.983;74.814;174.897;36.3384;-1.94014e-013;-2.96587e-013;-7.36417e-014;2.85399;-2.45207e-013;34.1552;-2.85028;3.46733;-20.9707;20.0319;10.8131;20.3818;-6.36111e-015;-1.59028e-015;-169.433;-48.7153;148.177;-6.83819e-014;-2.0932e-013;2.36554e-014;-42.3116;-5.48761;-9.23318;51.3029;3.18055e-015;-1.39149e-015;-13.6349;12.1193;12.6174;4.92986e-014;-7.31528e-014;3.18055e-015;305.723;1561.19;0;0.582199;1.5586;0.0740051;-0.139299;-0.301901;-0.0330048
162;606.905;932.708;-165.501;82.6601;-75.1513;81.408;-14.2931;-0.451314;-9.86938;-4.37274;0.569411;0.495153;3.22298;0.203307;6.20502;15.7943;-3.63818;0.842262;4.97626;-4.98555;-2.42373;-1.15428;-2.54508;-0.624093;0.888604;-1.61915;-39.7635;172.528;-47.6363;-177.441;34.8718;1.33583e-013;2.09917e-013;-4.17899e-013;-4.42541;1.69073e-013;6.88101;4.03979;-24.8491;-0.471559;-0.813799;41.0917;161.024;74.9218;174.819;36.3267;-2.22639e-014;-1.50281e-013;1.19398e-015;2.64271;-2.1014e-013;34.3034;-2.64313;3.2296;-21.0657;19.793;10.6967;20.0972;-3.18055e-014;-1.90833e-014;-169.793;-49.0197;148.777;-3.49861e-014;-3.59055e-013;9.74045e-015;-41.5896;-5.60247;-9.14739;52.7077;7.55382e-015;2.98177e-015;-13.2804;12.0583;11.6645;2.06736e-014;-8.54774e-014;-4.6118e-014;303.249;1561.83;0;0.722;1.4048;0.0410004;-0.0950012;-0.284599;0.0180054
163;611.492;933.229;-165.066;82.9127;-75.226;81.588;-14.4779;-0.472387;-9.8852;-4.37161;0.56274;0.476245;3.32513;0.193524;6.19546;15.8039;-3.59597;0.834127;5.08633;-4.93514;-2.4874;-1.12043;-2.52159;-0.646811;0.890858;-1.62093;-39.7982;172.55;-47.8081;-177.487;34.8647;0;6.36111e-014;3.19015e-015;-4.44489;1.05275e-013;6.94357;4.0458;-24.7498;-0.453601;-0.782324;41.107;161.407;75.0532;175.04;36.3125;-7.31528e-014;5.24792e-014;8.75525e-015;2.55813;1.70329e-013;34.4338;-2.55423;2.9904;-21.1945;19.5724;10.543;19.8687;-3.18055e-015;-1.27222e-014;-170.19;-49.3046;149.382;7.55382e-014;-6.14742e-014;1.2921e-014;-40.7889;-5.77016;-9.06652;53.9489;-1.59028e-015;-1.2921e-015;-12.8701;12.3193;10.7601;-1.145e-013;-2.94201e-014;2.22639e-014;302.522;1562.51;0;0.800701;1.2412;0.382996;-0.128799;-0.2285;0.0220032
164;616.031;933.696;-164.615;83.1423;-75.3272;81.7811;-14.62;-0.496542;-9.86426;-4.38885;0.540189;0.469958;3.38791;0.178525;6.17498;15.86;-3.54513;0.813189;5.1749;-4.87603;-2.54445;-1.10088;-2.4939;-0.664718;0.868353;-1.57824;-39.8246;172.606;-47.9378;-177.524;34.8626;-1.59028e-013;1.86062e-013;-2.9348e-013;-4.40949;4.70525e-013;6.98349;4.10303;-24.692;-0.434997;-0.74965;41.1263;161.864;75.2179;175.343;36.2864;6.99722e-014;-7.07673e-014;-1.63925e-013;2.24724;-1.83023e-013;34.6103;-2.24921;2.70405;-21.2967;19.3581;10.4349;19.654;6.36111e-015;4.77083e-015;-170.624;-49.5831;150.015;3.49861e-014;2.50419e-013;3.97569e-016;-39.8867;-5.95368;-8.95822;55.0426;-3.97569e-015;-1.78906e-015;-12.4857;12.3551;9.86447;7.31528e-014;5.4467e-014;0;303.293;1563.11;0;0.902199;1.0937;0.457001;-0.1022;-0.214701;0.0559998
165;620.598;934.131;-164.074;83.3921;-75.4324;81.9929;-14.7486;-0.515588;-9.83536;-4.41068;0.520911;0.475634;3.43779;0.166063;6.16309;15.9187;-3.48008;0.714582;5.25202;-4.81093;-2.56137;-1.08195;-2.46517;-0.657007;0.856397;-1.55062;-39.9164;172.677;-48.3477;-177.627;34.8656;-5.47055e-013;3.81667e-014;-5.08844e-013;-4.46678;6.5081e-013;7.12457;4.04397;-24.5447;-0.43704;-0.753734;41.1078;162.577;75.3773;175.902;36.2609;2.60805e-013;-3.18055e-015;-2.65338e-013;1.98574;-2.97561e-013;34.7981;-1.9873;2.42307;-21.4047;19.1481;10.3231;19.4421;-4.45278e-014;-7.95139e-015;-171.073;-49.857;150.663;-1.66979e-014;-9.72554e-014;3.1408e-014;-38.9197;-6.20616;-8.8547;55.9823;1.03368e-014;6.75868e-015;-12.0304;12.7583;9.12017;4.13472e-014;-5.725e-014;-3.97569e-014;305.456;1563.62;0;0.966999;0.939701;0.712997;-0.108;-0.211899;0.0709991
166;624.985;934.446;-163.453;83.7545;-75.5265;82.226;-14.9061;-0.539435;-9.89276;-4.44347;0.510866;0.438661;3.48844;0.157645;6.1562;15.9953;-3.43839;0.681823;5.33124;-4.7661;-2.59966;-1.06821;-2.44518;-0.665719;0.866301;-1.5674;-39.9343;172.663;-48.6549;-177.607;34.873;4.45278e-014;-6.20208e-014;-1.11667e-014;-4.51886;-1.59524e-013;7.2519;4.12744;-24.4402;-0.433108;-0.746164;41.134;163.27;75.5673;176.449;36.2329;1.27222e-014;2.38542e-014;1.36037e-013;1.82112;2.54573e-014;34.9909;-1.82143;2.13327;-21.5355;18.9282;10.1121;19.2845;3.49861e-014;9.54166e-015;-171.46;-50.1001;151.282;-3.81667e-014;-6.55989e-015;1.68967e-014;-37.8771;-6.51955;-8.85335;56.7646;-6.36111e-015;-6.4605e-015;-11.3938;13.0401;8.73654;-7.31528e-014;-2.78299e-015;4.13472e-014;309.116;1564.07;0;1.0426;0.782299;0.693008;-0.1308;-0.1576;-0.0140076
167;629.409;934.712;-162.802;84.0729;-75.597;82.5112;-15.0739;-0.563736;-9.8553;-4.49851;0.483994;0.434287;3.52521;0.142297;6.12739;16.0959;-3.381;0.629408;5.40577;-4.70456;-2.62528;-1.05887;-2.41757;-0.667652;0.826632;-1.49318;-39.9736;172.798;-49.0244;-177.707;34.8696;-1.11319e-013;3.97569e-014;-2.23362e-013;-4.61327;1.80285e-013;7.43372;4.21296;-24.309;-0.43146;-0.742727;41.154;164.12;75.7685;177.161;36.2005;5.08889e-014;-6.36111e-014;3.97721e-015;1.58353;-1.65452e-013;35.2166;-1.58522;1.83338;-21.6989;18.7264;9.98623;19.1343;-2.54444e-014;-1.59028e-014;-171.85;-50.3468;151.804;5.725e-014;-2.17421e-013;-1.45113e-014;-36.824;-6.78768;-8.78423;57.4244;6.36111e-015;2.5842e-015;-10.6662;13.446;8.38031;-5.725e-014;-4.21423e-014;1.90833e-014;314.028;1564.4;0;1.0531;0.659801;0.849991;-0.163401;-0.1502;0.13501
168;633.844;934.982;-162.199;84.5704;-75.6686;83.0033;-15.2513;-0.584322;-9.82363;-4.55735;0.462274;0.453618;3.5615;0.129645;6.12837;16.2009;-3.32583;0.6102;5.46705;-4.64066;-2.69755;-1.05699;-2.38695;-0.689931;0.803643;-1.44897;-40.0183;172.813;-49.3591;-177.717;34.8675;-3.18055e-014;-3.97569e-014;-6.54238e-014;-4.72625;-3.51055e-014;7.64458;4.39723;-24.1924;-0.419448;-0.72209;41.1526;165.027;75.9704;177.931;36.1647;-6.67916e-014;-5.00937e-014;1.78555e-013;1.30143;-1.11348e-014;35.4874;-1.30484;1.52203;-21.8778;18.5755;9.88573;18.996;3.18055e-014;6.36111e-015;-172.245;-50.5831;152.442;-4.05521e-014;-8.84095e-014;2.60408e-014;-35.7364;-7.00375;-8.70201;57.9602;-7.15625e-015;-1.17283e-014;-9.88664;14.0551;8.17005;-6.99722e-014;6.91771e-014;7.23576e-014;320.161;1564.71;0;1.0876;0.535801;0.906998;-0.1789;-0.1383;0.0149994
169;638.139;935.104;-161.427;85.0698;-75.6841;83.3926;-15.5052;-0.62301;-9.86247;-4.63382;0.434329;0.429421;3.61988;0.112114;6.12221;16.3241;-3.26955;0.553067;5.53803;-4.58232;-2.72098;-1.05243;-2.36122;-0.689859;0.770769;-1.3861;-40.0809;172.896;-49.941;-177.793;34.8608;2.83069e-013;-1.22451e-013;4.16548e-013;-4.84112;-4.93155e-013;7.95956;4.41929;-23.9533;-0.432189;-0.743673;41.1644;166.161;76.1788;178.942;36.1307;-1.39944e-013;2.54444e-014;1.87287e-013;1.05794;2.0359e-013;35.8268;-1.06202;1.19119;-22.111;18.3906;9.65527;18.884;3.81667e-014;1.11319e-014;-172.62;-50.7939;153.048;9.54166e-015;-4.17448e-015;-2.18663e-015;-34.6349;-7.25195;-8.76489;58.37;-1.03368e-014;-7.15625e-015;-9.15907;14.566;8.10312;-1.49486e-013;5.1684e-014;6.59965e-014;327.372;1564.94;0;1.1015;0.409798;1.134;-0.2332;-0.112;0.0829926
170;642.503;935.243;-160.631;85.6264;-75.6862;83.89;-15.7711;-0.653083;-9.8622;-4.70516;0.413038;0.419736;3.68943;0.0972903;6.1107;16.4146;-3.22687;0.527363;5.61169;-4.53593;-2.75299;-1.04276;-2.34073;-0.697685;0.755711;-1.35622;-40.1311;172.916;-50.4059;-177.827;34.8386;-2.00375e-013;7.95139e-014;-4.34212e-013;-5.00582;3.19273e-013;8.24786;4.601;-23.7807;-0.431433;-0.742067;41.1746;167.203;76.3695;179.865;36.0887;8.90555e-014;-8.5875e-014;-4.77125e-014;0.762361;-2.43334e-013;36.2388;-0.767207;0.836171;-22.3589;18.2306;9.4702;18.7454;-2.54444e-014;-3.18055e-015;-173.02;-51.014;153.667;3.33958e-014;6.70898e-015;3.77691e-015;-33.5311;-7.40786;-8.8143;58.6829;6.36111e-015;1.19271e-015;-8.53923;15.1103;8.15457;-6.99722e-014;-4.77083e-015;3.10104e-014;335.402;1565.16;0;1.1038;0.312901;1.04201;-0.2479;-0.138601;0.0200043
171;646.859;935.375;-159.799;86.3497;-75.6635;84.551;-16.0693;-0.673976;-9.86208;-4.79098;0.405748;0.396166;3.75791;0.0892466;6.08704;16.5572;-3.18531;0.495768;5.65481;-4.49249;-2.73711;-1.05041;-2.3223;-0.688094;0.729397;-1.30883;-40.134;172.953;-50.94;-177.848;34.8342;1.36764e-013;1.7016e-013;5.1093e-014;-5.12299;1.29329e-013;8.56;4.70106;-23.5772;-0.429198;-0.736348;41.2379;168.24;76.5726;180.846;36.0507;-2.19458e-013;-1.76521e-013;-6.59984e-014;0.438406;-2.86258e-014;36.725;-0.445839;0.456097;-22.6403;18.1066;9.26058;18.6053;-3.18055e-015;4.77083e-015;-173.718;-51.221;154.669;4.85035e-014;-1.76869e-013;9.40251e-014;-32.4282;-7.49749;-8.89383;58.8882;-7.95139e-016;-1.98785e-016;-8.0185;15.5403;8.31267;-1.68569e-013;-6.59965e-014;4.69132e-014;344.31;1565.3;0;1.1029;0.205299;1.037;-0.281401;-0.140099;0.0370026
172;651.264;935.502;-158.877;87.06;-75.61;85.1958;-16.396;-0.705369;-9.86314;-4.87775;0.387099;0.379482;3.84213;0.0745913;6.06963;16.6096;-3.1479;0.546391;5.7678;-4.44028;-2.83477;-1.02509;-2.29717;-0.731035;0.702439;-1.25911;-40.1597;172.964;-51.4822;-177.87;34.8109;1.49486e-013;-1.00187e-013;4.95078e-014;-5.26925;-3.2739e-013;8.8669;4.81121;-23.3948;-0.430753;-0.738691;41.2489;169.405;76.7499;181.922;36.0106;9.54166e-014;1.43125e-013;7.99114e-014;0.0270855;1.1291e-013;37.2234;-0.0357229;0.0642859;-22.9639;17.9742;9.03115;18.4812;1.59028e-014;0;-173.932;-51.4253;154.984;5.56597e-015;1.77863e-013;-2.85256e-014;-31.3371;-7.53767;-9.00519;58.9813;-3.97569e-015;9.93923e-016;-7.46197;15.8345;8.50236;1.74931e-013;9.30312e-014;-1.59028e-015;353.801;1565.48;0;1.0911;0.0931015;1.16499;-0.323599;-0.124102;0.0110016
173;655.757;935.578;-157.875;87.8331;-75.5438;85.9231;-16.7211;-0.72087;-9.83679;-4.96715;0.384201;0.364003;3.91992;0.0680523;6.04077;16.6975;-3.10715;0.443697;5.84687;-4.40989;-2.76163;-1.00812;-2.28873;-0.69167;0.698965;-1.25036;-40.2088;172.912;-52.0044;-177.881;34.7939;-6.55194e-013;-3.11694e-013;-4.24903e-013;-5.40496;1.96478e-013;9.14027;4.90785;-23.2446;-0.431472;-0.739068;41.2778;170.566;76.9186;183.024;35.9629;5.02528e-013;1.70955e-013;7.5539e-014;-0.269684;-3.19649e-013;37.6936;0.264453;-0.311525;-23.2962;17.861;8.81271;18.3274;-5.08889e-014;-1.43125e-014;-174.358;-51.6251;155.602;0;-1.34528e-013;-4.04527e-014;-30.2578;-7.54963;-9.10418;58.9797;1.98785e-014;7.95139e-015;-6.97927;16.164;8.72884;1.43125e-013;-5.64548e-014;-6.52014e-014;363.921;1565.61;0;1.0793;-0.00160217;1.161;-0.3323;-0.153799;-0.052002
174;660.326;935.675;-156.801;88.6284;-75.5192;86.6826;-16.9832;-0.734691;-9.80229;-5.05131;0.376217;0.347562;3.97049;0.0605749;6.00438;16.7519;-3.0679;0.431014;5.95878;-4.36617;-2.76721;-0.979162;-2.27117;-0.694134;0.6634;-1.18742;-40.1945;172.919;-52.3755;-177.897;34.7793;-2.73528e-013;-2.21049e-013;2.77981e-013;-5.48454;-1.75735e-014;9.34602;5.03471;-23.1847;-0.430858;-0.737326;41.3011;171.779;77.0783;184.168;35.9279;1.01778e-013;2.20253e-013;1.86872e-013;-0.714885;2.40151e-013;38.0705;0.708231;-0.676564;-23.5977;17.7574;8.61426;18.1829;4.13472e-014;1.74931e-014;-174.834;-51.8221;156.246;1.19271e-014;2.6329e-013;-2.00773e-014;-29.1202;-7.5144;-9.21643;58.8618;-1.35174e-014;-7.7526e-015;-6.53511;16.4458;8.91077;-4.13472e-014;1.16885e-013;2.46493e-014;374.38;1565.73;0;1.1376;-0.117897;1.21301;-0.3015;-0.144501;0.00700378
175;664.969;935.706;-155.683;89.455;-75.4869;87.4887;-17.2456;-0.738273;-9.75484;-5.13025;0.379465;0.339635;4.02477;0.0584114;5.97209;16.775;-3.04916;0.465461;6.06674;-4.34041;-2.84003;-0.949744;-2.25995;-0.725247;0.645891;-1.15373;-40.2439;172.898;-52.8013;-177.958;34.7598;4.45278e-014;1.35174e-013;-3.86678e-013;-5.57821;1.4061e-013;9.55425;5.09587;-23.1108;-0.436578;-0.746516;41.3212;173.052;77.2144;185.389;35.8929;-2.22639e-014;-1.04958e-013;-1.55076e-014;-0.998903;-1.41556e-013;38.338;0.995146;-0.991961;-23.9136;17.6656;8.43233;18.0427;-2.22639e-014;-4.77083e-015;-175.312;-52.0192;156.893;9.78021e-014;6.84316e-014;-1.70955e-014;-27.9883;-7.46875;-9.31795;58.6384;8.74653e-015;4.57205e-015;-6.19381;16.6914;9.05002;1.01778e-013;-5.24792e-014;-8.0309e-014;385.013;1565.86;0;1.1319;-0.2234;1.27299;-0.315901;-0.1402;-0.0210114
